serviceName,timestamp,ACS,AIOS,AWS,Agent_ping,Asm_Free_Tb,Buffers_used,CPU_Used_Pct,CPU_free_pct,CPU_frequency,CPU_idle_pct,CPU_iowait_time,CPU_kernel_number,CPU_number,CPU_pused,CPU_system_time,CPU_user_time,CPU_util_pct,Cache_used,Call_Per_Sec,Cpu_num,DFParaWrite_Per_Sec,DbFile_Used_Pct,DbTime,Disk_avgqu_sz,Disk_await,Disk_io_util,Disk_rd_ios,Disk_rd_kbs,Disk_svctm,Disk_wr_ios,Disk_wr_kbs,Exec_Per_Sec,FS_max_avail,FS_max_util,FS_total_space,FS_used_pct,FS_used_space,Free_disk_space,Free_inodes,Hang,ICMP_ping,Incoming_network_traffic,LFParaWrite_Per_Sec,LFSync_Per_Sec,Logic_Read_Per_Sec,Login_Per_Sec,MEM_Total,MEM_Used,MEM_Used_Pct,MEM_real_util,Memory_available,Memory_available_pct,Memory_free,Memory_total,Memory_used,Memory_used_pct,New_Tbs_Free_Gb,New_Tbs_Used_Pct,Num_of_processes,Num_of_running_processes,On_Off_State,Outgoing_network_traffic,PGA_Used_Pct,PGA_used_total,Page_pi,Page_po,Physical_Read_Per_Sec,Proc_Used_Pct,Proc_User_Used_Pct,Processor_load_15_min,Processor_load_1_min,Processor_load_5_min,Received_errors_packets,Received_packets,Received_queue,Recv_total,Redo_Per_Sec,Row_Lock,SEQ_Used_Pct,SctRead_Per_Sec,Send_total,Sent_errors_packets,Sent_packets,Sent_queue,SeqRead_Per_Sec,Sess_Active,Sess_Connect,Sess_Used_Temp,Sess_Used_Undo,Session_pct,Shared_memory,Swap_used_pct,System_block_queue_length,System_wait_queue_length,TPS_Per_Sec,Tbs_Free_Gb,Tbs_Used_Pct,TempTbs_Pct,Total_Tbs_Size,Total_disk_space,Total_inodes,UndoTbs_Pct,Used_Tbs_Size,Used_disk_space,Used_disk_space_pct,Used_inodes,Used_inodes_pct,User_Commit,Zombie_Process,container_cpu_used,container_fgc,container_fgct,container_mem_used,container_session_used,container_thread_idle,container_thread_running,container_thread_total,container_thread_used_pct,cost,count,proc,ss_total,succ_rate,tnsping_result_time,ACS_diff,AIOS_diff,AWS_diff,Agent_ping_diff,Asm_Free_Tb_diff,Buffers_used_diff,CPU_Used_Pct_diff,CPU_free_pct_diff,CPU_frequency_diff,CPU_idle_pct_diff,CPU_iowait_time_diff,CPU_kernel_number_diff,CPU_number_diff,CPU_pused_diff,CPU_system_time_diff,CPU_user_time_diff,CPU_util_pct_diff,Cache_used_diff,Call_Per_Sec_diff,Cpu_num_diff,DFParaWrite_Per_Sec_diff,DbFile_Used_Pct_diff,DbTime_diff,Disk_avgqu_sz_diff,Disk_await_diff,Disk_io_util_diff,Disk_rd_ios_diff,Disk_rd_kbs_diff,Disk_svctm_diff,Disk_wr_ios_diff,Disk_wr_kbs_diff,Exec_Per_Sec_diff,FS_max_avail_diff,FS_max_util_diff,FS_total_space_diff,FS_used_pct_diff,FS_used_space_diff,Free_disk_space_diff,Free_inodes_diff,Hang_diff,ICMP_ping_diff,Incoming_network_traffic_diff,LFParaWrite_Per_Sec_diff,LFSync_Per_Sec_diff,Logic_Read_Per_Sec_diff,Login_Per_Sec_diff,MEM_Total_diff,MEM_Used_diff,MEM_Used_Pct_diff,MEM_real_util_diff,Memory_available_diff,Memory_available_pct_diff,Memory_free_diff,Memory_total_diff,Memory_used_diff,Memory_used_pct_diff,New_Tbs_Free_Gb_diff,New_Tbs_Used_Pct_diff,Num_of_processes_diff,Num_of_running_processes_diff,On_Off_State_diff,Outgoing_network_traffic_diff,PGA_Used_Pct_diff,PGA_used_total_diff,Page_pi_diff,Page_po_diff,Physical_Read_Per_Sec_diff,Proc_Used_Pct_diff,Proc_User_Used_Pct_diff,Processor_load_15_min_diff,Processor_load_1_min_diff,Processor_load_5_min_diff,Received_errors_packets_diff,Received_packets_diff,Received_queue_diff,Recv_total_diff,Redo_Per_Sec_diff,Row_Lock_diff,SEQ_Used_Pct_diff,SctRead_Per_Sec_diff,Send_total_diff,Sent_errors_packets_diff,Sent_packets_diff,Sent_queue_diff,SeqRead_Per_Sec_diff,Sess_Active_diff,Sess_Connect_diff,Sess_Used_Temp_diff,Sess_Used_Undo_diff,Session_pct_diff,Shared_memory_diff,Swap_used_pct_diff,System_block_queue_length_diff,System_wait_queue_length_diff,TPS_Per_Sec_diff,Tbs_Free_Gb_diff,Tbs_Used_Pct_diff,TempTbs_Pct_diff,Total_Tbs_Size_diff,Total_disk_space_diff,Total_inodes_diff,UndoTbs_Pct_diff,Used_Tbs_Size_diff,Used_disk_space_diff,Used_disk_space_pct_diff,Used_inodes_diff,Used_inodes_pct_diff,User_Commit_diff,Zombie_Process_diff,container_cpu_used_diff,container_fgc_diff,container_fgct_diff,container_mem_used_diff,container_session_used_diff,container_thread_idle_diff,container_thread_running_diff,container_thread_total_diff,container_thread_used_pct_diff,cost_diff,count_diff,proc_diff,ss_total_diff,succ_rate_diff,tnsping_result_time_diff,label
db_003,1590771480,0.02,0.0,0.02,0.0,0.0,0.0,1.03914,98.96086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,0.0,1.7,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.36,1.91,303.1,1.4,381.90225,228.26537000000002,59.770472999999996,45.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.4,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7295.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.1,294.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.207531,5710.0,8.207531,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-0.2662500000000001,0.26624999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.699999999999989,0.0,0.040000000000000036,0.0,1.7000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.06999999999999984,-3.899999999999977,0.09999999999999988,0.0,-0.044460000000015036,-0.011364000000000374,-0.14999999999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000007,0.0,1.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,-1.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7570706,280.0,5.7570706,0.0,0.0,0.0,0
db_003,1590771540,0.02,0.0,0.0,0.0,0.0,0.0,0.0,99.19100999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5,0.0,1.6,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.31,1.8,4602.9,1.4,381.90225,228.40105,59.80601,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,731.2,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.1,0.0,0.0,4.56,0.0,0.0,0.0,0.0,1.47,0.6,298.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508194,5370.0,10.508194,0.0,1.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-1.03914,0.23015000000000896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,-0.09999999999999988,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000005,-0.10999999999999988,4299.799999999998,0.0,0.0,0.1356800000000078,0.03553699999999793,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,0.0,0.0,730.8000000000002,0.06999999999999995,0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.05000000000000005,0.5,4.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,10.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300663,-340.0,2.300663,0.0,0.0,0.0,0
db_003,1590771600,0.0,0.07,0.0,0.0,0.0,0.0,0.0,96.56145500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.1,0.0,2.46,0.0,487.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.13,6.63,7872.5,3.8,381.90225,228.39091000000002,59.802643,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,4777.4,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679673.9,0.0,0.0,5.99,0.0,0.0,0.0,0.0,1.59,4.9,296.0,0.0,0.0,1.649,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.635672599999999,5130.0,7.635672599999999,0.0,1.0,0.0,-0.02,0.07,0.0,0.0,0.0,0.0,0.0,-2.6295550000000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.4,0.0,0.8599999999999999,0.0,430.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,4.83,3269.600000000001,2.4,0.0,-0.01014000000000692,-0.003366999999997233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,4046.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670290.8,0.0,0.0,1.4300000000000006,0.0,0.0,0.0,0.0,0.1200000000000001,4.300000000000002,-2.0,0.0,0.0,1.4580000000000002,0.0,0.0,0.0,0.0,-13.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.872521400000001,-240.0,-2.872521400000001,0.0,0.0,0.0,0
db_003,1590771660,0.0,0.03,0.0,0.0,3.45,0.0,3.8792989999999996,96.120705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.3,0.0,0.64,0.0,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.37,1.88,4575.0,1.3,381.90225,229.02686,59.802094,45.75,0.0,0.0,0.0,0.0,0.0,0.0,152.17995,47.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1791.1,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12613.4,0.0,0.0,2.79,0.0,0.0,0.0,0.0,1.42,1.1,294.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4461565,5971.0,6.4461565,0.0,1.0,0.0,0.0,-0.040000000000000015,0.0,0.0,3.45,0.0,3.8792989999999996,-0.4407499999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.20000000000002,0.0,-1.82,0.0,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,-4.75,-3297.5,-2.5,0.0,0.6359500000000082,-0.000549000000006572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.17995,47.78,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,-2986.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-667060.5,0.0,0.0,-3.2,0.0,0.0,0.0,0.0,-0.17000000000000015,-3.8,-2.0,0.0,0.0,-1.285,0.0,0.0,0.0,0.0,17.499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895160999999987,841.0,-1.1895160999999987,0.0,0.0,0.0,0
db_003,1590771720,0.0,0.02,0.0,0.0,0.0,0.0,2.4637849999999997,97.53622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3,0.0,1.26,0.0,340.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.21,1.62,3106.0,1.4,381.90225,228.33742,59.78963,45.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,711.1,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7476.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,3.4,294.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,5800.0,2.46,0.0,1.0,0.0,0.0,-0.009999999999999998,0.0,0.0,-3.45,0.0,-1.415514,1.4155149999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.62,0.0,233.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16000000000000014,-0.2599999999999998,-1469.0,0.09999999999999988,0.0,-0.6894399999999905,-0.012463999999994256,-0.009999999999998009,0.0,0.0,0.0,0.0,0.0,0.0,-152.17995,-47.78,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,-1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5136.7,0.0,0.0,-2.79,0.0,0.0,0.0,0.0,-0.040000000000000036,2.3,0.0,0.0,0.0,0.7959999999999999,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9861565000000003,-171.0,-3.9861565000000003,0.0,0.0,0.0,0
db_003,1590771780,0.01,0.01,0.0,0.0,0.0,0.0,1.448389,98.55161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.2,0.0,1.34,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.31,1.75,464.1,1.4,381.90225,228.37053999999998,59.798694999999995,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.8,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6992.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,292.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4283216,5720.0,2.4283216,0.0,1.0,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,-1.0153960000000002,1.0153899999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.100000000000016,0.0,0.08000000000000007,0.0,-334.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000007,0.1299999999999999,-2641.9,0.0,0.0,0.033119999999996715,0.009064999999999657,0.009999999999998009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,-651.3000000000002,-0.010000000000000007,-0.010000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-483.8999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000014,-3.3,-2.0,0.0,0.0,-1.139,0.0,0.0,0.0,0.0,-7.799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031678400000000106,-80.0,-0.031678400000000106,0.0,0.0,0.0,0
db_007,1590771480,0.02,0.0,0.0,0.0,0.0,0.0,0.0,98.01285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,1.54,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.13,1.26,88.9,1.1,506.92992999999996,247.25449,48.774784000000004,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.1,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,389.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.225044,1142.0,14.225044,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,-2.1595150000000003,0.1723649999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.899999999999999,0.0,0.15000000000000013,0.0,-1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999988,0.21,2.4000000000000057,0.10000000000000007,0.0,-0.02011999999999148,-0.0028000000000005802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17999999999999994,-0.1,0.0,0.0,0.0,-0.004999999999999999,0.0,0.0,0.0,0.0,-1.3999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5906055000000014,56.0,7.5906055000000014,0.0,0.0,0.0,0
db_007,1590771540,0.02,0.0,0.02,0.0,0.0,0.0,1.987152,97.82269000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,1.28,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.09,1.08,2853.0,1.1,506.92992999999996,247.27998,48.77868,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,389.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17184.49,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7783985,1074.0,11.7783985,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.987152,-0.19016000000000588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,-0.26,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999999999999981,-0.17999999999999994,2764.1,0.0,0.0,0.025489999999990687,0.0038960000000045625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3507.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07999999999999996,0.1,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17184.49,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4466455000000007,-68.0,-2.4466455000000007,0.0,0.0,0.0,0
db_007,1590771600,0.02,0.0,0.0,0.0,0.0,0.0,0.0,97.66125500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,0.0,1.15,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.61,1.28,1688.5,1.2,506.92992999999996,247.3563,48.792244000000004,43.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,47.1,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557146.2,0.0,0.0,18.69,0.0,0.0,0.0,0.0,1.16,0.1,388.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,19401.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.199608999999999,1022.0,13.199608999999999,0.0,1.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,-1.987152,-0.16143499999999733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.4,0.0,-0.13000000000000012,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.2,-1164.5,0.09999999999999988,0.0,0.07632000000000971,0.013563999999995248,0.009999999999998009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,-0.010000000000000231,-0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547450.2,0.0,0.0,18.69,0.0,0.0,0.0,0.0,0.2599999999999999,0.0,-1.0,0.0,0.0,0.013000000000000005,0.0,0.0,0.0,0.0,-3.6,0.0,0.0,0.0,19401.11,0.0,0.0,0.0,-17184.49,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212105000000008,-52.0,1.4212105000000008,0.0,0.0,0.0,0
db_007,1590771660,0.01,0.0,0.01,0.0,5.92,0.0,2.5479830000000003,97.45201999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,1.17,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.11,1.2,1733.0,1.2,506.92992999999996,247.34184,48.78937,43.65,0.0,0.0,0.0,0.0,0.0,0.0,138.53874,53.51875,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.6,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26423.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.1,385.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.210351,1198.0,8.210351,0.0,1.0,0.0,-0.01,0.0,0.01,0.0,5.92,0.0,2.5479830000000003,-0.2092349999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.020000000000000014,0.0,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.08000000000000007,44.5,0.0,0.0,-0.014460000000013906,-0.002873999999998489,0.009999999999998009,0.0,0.0,0.0,0.0,0.0,0.0,138.53874,53.51875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530722.7999999999,0.0,0.0,-18.69,0.0,0.0,0.0,0.0,-0.29999999999999993,0.0,-3.0,0.0,0.0,-0.02300000000000001,0.0,0.0,0.0,0.0,4.300000000000002,0.0,0.0,0.0,-19401.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.989258000000001,176.0,-4.989258000000001,0.0,0.0,0.0,0
